3399	4.5	35.0	1800	35000	bang_carmetal		2	0.2	0.4	0	0	1	0.1	materials_03				materials_03_normal			2   2	0	1.5	25.0	50	1000	-				0	0.05	0.2	0	0	1	0.04	materials_07				materials_07_normal			4   1	3	0
																																																					
																																																							
# (34) CAR_PLASTIC																																																			
																																																					
# VS EVERYTHING																																																				
3401	4.5	35.0	1800	35000	bang_carmetal		2	0.2	0.4	0	0	1	0.1	materials_02				materials_02_normal			2   2	2	1.5	25.0	50	1000	scrape_carmetal			2	0.05	0.2	0	0	1	0.03	materials_06				materials_07_normal			4   1	0	0
3401	4.5	35.0	1800	35000	bang_carmetal		2	0.3	0.5	0	0	1	0.1	materials_02				materials_02_normal			2   2	3	1.5	25.0	50	1000	scrape_carmetal			2	0.05	0.2	0	0	1	0.03	materials_06				materials_07_normal			4   1	1	0
3401	4.5	35.0	1800	35000	bang_carmetal		2	0.3	0.55	0	0	1	0.1	materials_02				materials_02_normal			2   2	2	1.5	25.0	50	1000	scrape_carmetal			2	0.05	0.2	0	0	1	0.03	materials_06				materials_07_normal			4   1	2	0
3401	4.5	35.0	1800	35000	bang_carmetal		2	0.2	0.4	0	0	1	0.1	materials_02				materials_02_normal			2   2	3	1.5	25.0	50	1000	scrape_carmetal			2	0.05	0.2	0	0	1	0.03	materials_06				materials_07_normal			4   1	3	0


######################################################################################################################################################################################################################################################################################################################################################################################################################################################################
#																																																					
#	BANGFX																							SCRAPEFX																														
# ID	VELOCITY_THRESH	IMPETUS_THRESH				COLN	BANGTEX_SIZE	  SPECULAR  	  PARALLAX   											TEXTURE INFO	VELOCITY_THRESH	IMPETUS_THRESH					COLN	SCRAPETX_SIZE	 SPECULAR  	  PARALLAX   											TEXTURE INFO	
#	MIN	MAX	MIN	MAX	BANG_FX			TYPE	MIN	MAX	FALLOFF	INT	STEEP	SCALE	BANG_DIFFUSE				BANG_NORMAL				ROW COL ID	MIN	MAX	MIN	MAX	SCRAPE_FX			TYPE	MIN	MAX	FALLOFF	INT	STEEP	SCALE	SCRAPE_DIFFUSE				SCRAPE_NORMAL				ROW COL ID	WASHABLE
#																																																							
######################################################################################################################################################################################################################################################################################################################################################################################################################################################################

# (36) CONCRETE (NO DECALS)																																																					
3601	7.0	30.0	3000	40000	bang_concrete		2	0.0	1.0	0	0	0	0.0	-					-					1   1	0	0.5	15.0	50	500	scrape_concrete			2	0.1	0.4	0	0	0	0.00	-					-					4   1	0	0
3601	7.0	30.0	3000	40000	bang_concrete		2	0.0	1.0	0	0	0	0.0	-					-					1   1	0	0.5	15.0	50	500	scrape_concrete			2	0.1	0.4	0	0	0	0.00	-					-					4   1	0	0
																																																				
# (50) MUD TRANSFERRED ONTO																																																		
5006	5.0	35.0	300	32000	-				0	0.3	0.5	0	0	0	0.0	materials_08				materials_08_normal			4   1	0	6.0	25.0	100	900	-				0	0.1	0.4	0	0	0	0.00	materials_08				materials_08_normal			4   1	0	1
5006	5.0	35.0	300	32000	-				0	0.4	0.6	0	0	0	0.0	materials_08				materials_08_normal			4   1	1	6.0	25.0	100	900	-				0	0.1	0.4	0	0	0	0.00	materials_08				materials_08_normal			4   1	1	1																																																																												
																																																					
# (51) GRASS TRANSFERRED ONTO																																																		
5123	5.0	35.0	300	32000	-				0	0.3	0.5	0	0	0	0.0	materials_08				materials_08_normal			4   1	0	6.0	25.0	100	900	-				0	0.1	0.4	0	0	0	0.00	materials_08				materials_08_normal			4   1	0	1
5123	5.0	35.0	300	32000	-				0	0.3	0.5	0	0	0	0.0	materials_08				materials_08_normal			4   1	1	6.0	25.0	100	900	-				0	0.1	0.4	0	0	0	0.00	materials_08				materials_08_normal			4   1	1	1


MTLFX_INFO_END
