TREE_BARK_MEDIUM	0.01		rims_hard		rims_hard_normal	1   1	0	0100.0	0.01	0	0.0	0.01	4.0	wheel_friction_wood_rim		1.0	6.0	wheel_disp_wood_rim	2	         
TREE_BARK_LIGHT		0.01		rims_hard		rims_hard_normal	1   1	0	0100.0	0.01	0	0.0	0.01	4.0	wheel_friction_wood_rim		1.0	6.0	wheel_disp_wood_rim	2	         
																													
FLOWERS			0.01		skids_02		skids_02_normal		2   1	0	0100.0	0.01	1	0.5	0.05	4.0	wheel_friction_mud		0.1	5.0	wheel_disp_mud		2			
LEAVES_PILE		9999.9		-			-			1   1	0	0100.0	0.01	0	0.0	0.05    18.0	wheel_friction_leaves_w		0.05	8.0	wheel_disp_leaves_w	0	
GLASS			9999.9		-			-			1   1	0	0100.0	0.01	0	0.0	9999.9	9999.9	-				1.0	8.0	scrape_dusty		0			
WINDSCREEN		9999.9		-			-			1   1	0	0100.0	0.01	0	0.0	9999.9	9999.9	-				1.0	8.0	scrape_dusty		0			
																													
CAR_METAL		0.01		rims_hard		rims_hard_normal	1   1	0	0100.0	0.01	0	0.0	0.01	12.0	wheel_friction_hard_rim		1.0	6.0	wheel_disp_hard_rim	2		
CAR_PLASTIC		0.01		rims_hard		rims_hard_normal	1   1	0	0100.0	0.01	0	0.0	0.01	12.0	wheel_friction_hard_rim		1.0	6.0	wheel_disp_hard_rim	2		
WATER			9999.9		-			-			1   1	0	0100.0	0.01	0	0.0	0.1     8.0	wheel_friction_water		9999.9	9999.9	-			0	
GENERIC			9999.9		-			-			1   1	0	0100.0	0.01	0	0.0	9999.9	9999.9	-				9999.9	9999.9	-			0	
													
PED_HEAD		9999.9		-			-			1   1	0	0100.0	0.01	0	0.0	9999.9	9999.9	-				9999.9	9999.9	-			0	
PED_TORSO		9999.9		-			-			1   1	0	0100.0	0.01	0	0.0	9999.9	9999.9	-				9999.9	9999.9	-			0	
PED_LIMB		9999.9		-			-			1   1	0	0100.0	0.01	0	0.0	9999.9	9999.9	-				9999.9	9999.9	-			0	
PED_FOOT		9999.9		-			-			1   1	0	0100.0	0.01	0	0.0	9999.9	9999.9	-				9999.9	9999.9	-			0	
																													
TVSCREEN		9999.9		-			-			1   1	0	0100.0	0.01	0	0.0	9999.9	9999.9	-				1.0	8.0	scrape_dusty		0		
VIDEOWALL		9999.9		-			-			1   1	0	0100.0	0.01	0	0.0	9999.9	9999.9	-				1.0	8.0	scrape_dusty		0		
			
VEHFX_INFO_BURST_WET_END	
			
