500.0 684.0 0.0 0.0 0.0 0.0 0.0   468.0 684.0 0.0 0.0 0.0 0.0 0.0   500.0 724.0 0.0 0.0 0.0 0.0 0.0   468.0 724.0 0.0 0.0 0.0 0.0 0.0 5 0.0
492.0 724.0 0.000100136 0.0 0.0 0.0 0.0   468.0 724.0 0.000100136 0.0 0.0 0.0 0.0   492.0 760.0 0.000100136 0.0 0.0 0.0 0.0   468.0 760.0 0.000100136 0.0 0.0 0.0 0.0 5 0.0
468.0 1260.0 0.0 0.0 0.0 0.0 0.0   664.0 1260.0 0.0 0.0 0.0 0.0 0.0   468.0 1104.0 0.0 0.0 0.0 0.0 0.0   664.0 1104.0 0.0 0.0 0.0 0.0 0.0 5 0.0
644.0 1104.0 0.0 0.0 0.0 0.0 0.0   664.0 1104.0 0.0 0.0 0.0 0.0 0.0   644.0 1076.0 0.0 0.0 0.0 0.0 0.0   664.0 1076.0 0.0 0.0 0.0 0.0 0.0 5 0.0
400.0 1260.0 0.0 0.0 0.0 0.0 0.0   444.0 1260.0 0.0 0.0 0.0 0.0 0.0   400.0 736.0 0.0 0.0 0.0 0.0 0.0   444.0 736.0 0.0 0.0 0.0 0.0 0.0 9 0.0
468.0 836.0 0.0 0.0 0.0 0.0 0.0   400.0 836.0 0.0 0.0 0.0 0.0 0.0   468.0 1260.0 0.0 0.0 0.0 0.0 0.0   400.0 1260.0 0.0 0.0 0.0 0.0 0.0 5 0.0
492.0 836.0 0.000100136 0.0 0.0 0.0 0.0   468.0 836.0 0.000100136 0.0 0.0 0.0 0.0   492.0 872.0 0.000100136 0.0 0.0 0.0 0.0   468.0 872.0 0.000100136 0.0 0.0 0.0 0.0 5 0.0
516.0 844.0 0.000100136 0.0 0.0 0.0 0.0   492.0 844.0 0.000100136 0.0 0.0 0.0 0.0   516.0 872.0 0.000100136 0.0 0.0 0.0 0.0   492.0 872.0 0.000100136 0.0 0.0 0.0 0.0 5 0.0
532.0 844.0 0.000100136 0.0 0.0 0.0 0.0   516.0 844.0 0.000100136 0.0 0.0 0.0 0.0   532.0 872.0 0.000100136 0.0 0.0 0.0 0.0   516.0 872.0 0.000100136 0.0 0.0 0.0 0.0 5 0.0
532.0 872.0 0.000100136 0.0 0.0 0.0 0.0   516.0 872.0 0.000100136 0.0 0.0 0.0 0.0   532.0 900.0 0.000100136 0.0 0.0 0.0 0.0   516.0 900.0 0.000100136 0.0 0.0 0.0 0.0 5 0.0
516.0 872.0 0.000100136 0.0 0.0 0.0 0.0   500.0 872.0 0.000100136 0.0 0.0 0.0 0.0   516.0 900.0 0.000100136 0.0 0.0 0.0 0.0   500.0 900.0 0.000100136 0.0 0.0 0.0 0.0 5 0.0
516.0 900.0 0.000100136 0.0 0.0 0.0 0.0   500.0 900.0 0.000100136 0.0 0.0 0.0 0.0   516.0 952.0 0.000100136 0.0 0.0 0.0 0.0   500.0 952.0 0.000100136 0.0 0.0 0.0 0.0 5 0.0
532.0 844.0 0.000100136 0.0 0.0 0.0 0.0   452.0 844.0 0.000100136 0.0 0.0 0.0 0.0   532.0 956.0 0.000100136 0.0 0.0 0.0 0.0   452.0 956.0 0.000100136 0.0 0.0 0.0 0.0 9 0.0
32.0 1524.0 -0.0001 0.0 0.0 0.0 0.0   112.0 1524.0 -0.0001 0.0 0.0 0.0 0.0   32.0 1400.0 -0.0001 0.0 0.0 0.0 0.0   112.0 1400.0 -0.0001 0.0 0.0 0.0 0.0 9 0.05
880.0 774.0 8.69531 0.0 0.0 0.0 0.0   912.0 774.0 8.69531 0.0 0.0 0.0 0.0   880.0 722.0 8.69531 0.0 0.0 0.0 0.0   912.0 722.0 8.69531 0.0 0.0 0.0 0.0 9 0.0
980.0 1500.0 -9.98974e-005 0.0 0.0 0.0 0.0   956.0 1500.0 -9.98974e-005 0.0 0.0 0.0 0.0   980.0 1550.0 -9.98974e-005 0.0 0.0 0.0 0.0   956.0 1550.0 -9.98974e-005 0.0 0.0 0.0 0.0 5 0.0
1004.0 1500.0 -0.000199795 0.0 0.0 0.0 0.0   980.0 1500.0 -0.000199795 0.0 0.0 0.0 0.0   1004.0 1550.0 -0.000199795 0.0 0.0 0.0 0.0   980.0 1550.0 -0.000199795 0.0 0.0 0.0 0.0 5 0.0
1052.0 1500.0 -0.000199692 0.0 0.0 0.0 0.0   1028.0 1500.0 -0.000199692 0.0 0.0 0.0 0.0   1052.0 1550.0 -0.000199692 0.0 0.0 0.0 0.0   1028.0 1550.0 -0.000199692 0.0 0.0 0.0 0.0 5 0.0
1076.0 1500.0 -0.00029959 0.0 0.0 0.0 0.0   1052.0 1500.0 -0.00029959 0.0 0.0 0.0 0.0   1076.0 1550.0 -0.00029959 0.0 0.0 0.0 0.0   1052.0 1550.0 -0.00029959 0.0 0.0 0.0 0.0 5 0.0
1028.0 1500.0 -9.97948e-005 0.0 0.0 0.0 0.0   1004.0 1500.0 -9.97948e-005 0.0 0.0 0.0 0.0   1028.0 1550.0 -9.97948e-005 0.0 0.0 0.0 0.0   1004.0 1550.0 -9.97948e-005 0.0 0.0 0.0 0.0 5 0.0
1100.0 1500.0 -0.00039959 0.0 0.0 0.0 0.0   1076.0 1500.0 -0.00039959 0.0 0.0 0.0 0.0   1100.0 1550.0 -0.00039959 0.0 0.0 0.0 0.0   1076.0 1550.0 -0.00039959 0.0 0.0 0.0 0.0 5 0.0
1124.0 1500.0 -0.00049959 0.0 0.0 0.0 0.0   1100.0 1500.0 -0.00049959 0.0 0.0 0.0 0.0   1124.0 1540.0 -0.00049959 0.0 0.0 0.0 0.0   1100.0 1540.0 -0.00049959 0.0 0.0 0.0 0.0 5 0.0
1028.0 1550.0 -0.000199795 0.0 0.0 0.0 0.0   1004.0 1550.0 -0.000199795 0.0 0.0 0.0 0.0   1028.0 1600.0 -0.000199795 0.0 0.0 0.0 0.0   1004.0 1600.0 -0.000199795 0.0 0.0 0.0 0.0 5 0.0
1052.0 1550.0 -9.97948e-005 0.0 0.0 0.0 0.0   1028.0 1550.0 -9.97948e-005 0.0 0.0 0.0 0.0   1052.0 1600.0 -9.97948e-005 0.0 0.0 0.0 0.0   1028.0 1600.0 -9.97948e-005 0.0 0.0 0.0 0.0 5 0.0
1076.0 1550.0 -0.000199795 0.0 0.0 0.0 0.0   1052.0 1550.0 -0.000199795 0.0 0.0 0.0 0.0   1076.0 1600.0 -0.000199795 0.0 0.0 0.0 0.0   1052.0 1600.0 -0.000199795 0.0 0.0 0.0 0.0 5 0.0
1100.0 1550.0 -0.00049959 0.0 0.0 0.0 0.0   1076.0 1550.0 -0.00049959 0.0 0.0 0.0 0.0   1100.0 1580.0 -0.00049959 0.0 0.0 0.0 0.0   1076.0 1580.0 -0.00049959 0.0 0.0 0.0 0.0 5 0.0
946.0 1530.0 -0.00039959 0.0 0.0 0.0 0.0   1148.0 1530.0 -0.00039959 0.0 0.0 0.0 0.0   946.0 1500.0 -0.00039959 0.0 0.0 0.0 0.0   1148.0 1500.0 -0.00039959 0.0 0.0 0.0 0.0 9 0.0
704.0 1290.0 0.0001 0.0 0.0 0.0 0.0   800.0 1290.0 0.0001 0.0 0.0 0.0 0.0   704.0 1266.0 0.0001 0.0 0.0 0.0 0.0   800.0 1266.0 0.0001 0.0 0.0 0.0 0.0 9 0.1
840.0 1500.0 -0.0001 0.0 0.0 0.0 0.0   1200.0 1500.0 -0.0001 0.0 0.0 0.0 0.0   840.0 1400.0 -0.0001 0.0 0.0 0.0 0.0   1200.0 1400.0 -0.0001 0.0 0.0 0.0 0.0 9 0.1
1004.0 1550.0 -9.97948e-005 0.0 0.0 0.0 0.0   980.0 1550.0 -9.97948e-005 0.0 0.0 0.0 0.0   1004.0 1580.0 -9.97948e-005 0.0 0.0 0.0 0.0   980.0 1580.0 -9.97948e-005 0.0 0.0 0.0 0.0 5 0.0
1148.0 1500.0 -0.00049959 0.0 0.0 0.0 0.0   1124.0 1500.0 -0.00049959 0.0 0.0 0.0 0.0   1148.0 1530.0 -0.00049959 0.0 0.0 0.0 0.0   1124.0 1530.0 -0.00049959 0.0 0.0 0.0 0.0 5 0.0
1450.0 690.0 27.9999 0.0 0.0 1.0 1.0   1470.0 690.0 27.9999 0.0 0.0 1.0 1.0   1450.0 670.0 27.9999 0.0 0.0 1.0 1.0   1470.0 670.0 27.9999 0.0 0.0 1.0 1.0 13 0.0
1510.0 690.0 27.9999 0.0 0.0 1.0 1.0   1530.0 690.0 27.9999 0.0 0.0 1.0 1.0   1510.0 670.0 27.9999 0.0 0.0 1.0 1.0   1530.0 670.0 27.9999 0.0 0.0 1.0 1.0 13 0.0
1510.0 730.0 27.8393 0.0 0.0 1.0 1.0   1530.0 730.0 27.8393 0.0 0.0 1.0 1.0   1510.0 710.0 27.8393 0.0 0.0 1.0 1.0   1530.0 710.0 27.8393 0.0 0.0 1.0 1.0 13 0.0
1450.0 730.0 27.8393 0.0 0.0 1.0 1.0   1470.0 730.0 27.8393 0.0 0.0 1.0 1.0   1450.0 710.0 27.8393 0.0 0.0 1.0 1.0   1470.0 710.0 27.8393 0.0 0.0 1.0 1.0 13 0.0
1510.0 630.0 27.9316 0.0 0.0 1.0 1.0   1470.0 630.0 27.9316 0.0 0.0 1.0 1.0   1510.0 670.0 27.9316 0.0 0.0 1.0 1.0   1470.0 670.0 27.9316 0.0 0.0 1.0 1.0 13 0.0
170.0 232.0 13.5783 0.0 0.0 0.0 0.0   190.0 232.0 13.5783 0.0 0.0 0.0 0.0   170.0 216.0 13.5783 0.0 0.0 0.0 0.0   190.0 216.0 13.5783 0.0 0.0 0.0 0.0 13 0.0
-800.0 -408.0 -0.0001 0.0 0.0 0.0 0.0   -456.0 -408.0 -0.0001 0.0 0.0 0.0 0.0   -800.0 -472.0 -0.0001 0.0 0.0 0.0 0.0   -456.0 -472.0 -0.0001 0.0 0.0 0.0 0.0 5 0.0
-460.0 -472.0 0.0001 0.0 0.0 0.0 0.0   -340.0 -472.0 0.0001 0.0 0.0 0.0 0.0   -460.0 -712.0 0.0001 0.0 0.0 0.0 0.0   -340.0 -712.0 0.0001 0.0 0.0 0.0 0.0 9 0.22
3000.0 -3000.0 0.0 0.0 0.0 0.0 0.0   -3000.0 -3000.0 0.0 0.0 0.0 0.0 0.0   3000.0 -2400.0 0.0 0.0 0.0 0.0 0.0   -3000.0 -2400.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-800.0 -224.0 0.0 0.0 0.0 0.0 0.0   -656.0 -224.0 0.0 0.0 0.0 0.0 0.0   -800.0 -316.0 0.0 0.0 0.0 0.0 0.0   -656.0 -316.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-800.0 -132.0 0.0001 0.0 0.0 0.0 0.0   -708.0 -132.0 0.0001 0.0 0.0 0.0 0.0   -800.0 -224.0 0.0001 0.0 0.0 0.0 0.0   -708.0 -224.0 0.0001 0.0 0.0 0.0 0.0 5 0.0
-800.0 -32.0 0.0001 0.0 0.0 0.0 0.0   -632.0 -32.0 0.0001 0.0 0.0 0.0 0.0   -800.0 -132.0 0.0001 0.0 0.0 0.0 0.0   -632.0 -132.0 0.0001 0.0 0.0 0.0 0.0 5 0.0
-652.0 170.0 0.0001 0.0 0.0 0.0 0.0   -786.0 170.0 0.0001 0.0 0.0 0.0 0.0   -652.0 286.0 0.0001 0.0 0.0 0.0 0.0   -786.0 286.0 0.0001 0.0 0.0 0.0 0.0 5 0.0
-624.0 286.0 0.0002 0.0 0.0 0.0 0.0   -786.0 286.0 0.0002 0.0 0.0 0.0 0.0   -624.0 454.0 0.0002 0.0 0.0 0.0 0.0   -786.0 454.0 0.0002 0.0 0.0 0.0 0.0 5 0.0
-756.0 454.0 0.0002 0.0 0.0 0.0 0.0   -786.0 454.0 0.0002 0.0 0.0 0.0 0.0   -756.0 490.0 0.0002 0.0 0.0 0.0 0.0   -786.0 490.0 0.0002 0.0 0.0 0.0 0.0 5 0.0
-642.0 490.0 0.0002 0.0 0.0 0.0 0.0   -786.0 490.0 0.0002 0.0 0.0 0.0 0.0   -642.0 766.0 0.0002 0.0 0.0 0.0 0.0   -786.0 766.0 0.0002 0.0 0.0 0.0 0.0 5 0.0
-776.0 1198.0 0.0003 0.0 0.0 0.0 0.0   -668.0 1198.0 0.0003 0.0 0.0 0.0 0.0   -776.0 1078.0 0.0003 0.0 0.0 0.0 0.0   -668.0 1078.0 0.0003 0.0 0.0 0.0 0.0 5 0.0
-750.0 1286.0 0.0003 0.0 0.0 0.0 0.0   -642.0 1286.0 0.0003 0.0 0.0 0.0 0.0   -750.0 1198.0 0.0003 0.0 0.0 0.0 0.0   -642.0 1198.0 0.0003 0.0 0.0 0.0 0.0 5 0.0
-364.0 1850.0 0.0003 0.0 0.0 0.0 0.0   -428.0 1850.0 0.0003 0.0 0.0 0.0 0.0   -364.0 2000.0 0.0003 0.0 0.0 0.0 0.0   -428.0 2000.0 0.0003 0.0 0.0 0.0 0.0 5 0.0
400.0 280.0 0.0002 0.0 0.0 0.0 0.0   236.0 280.0 0.0002 0.0 0.0 0.0 0.0   400.0 376.0 0.0002 0.0 0.0 0.0 0.0   236.0 376.0 0.0002 0.0 0.0 0.0 0.0 5 0.0
376.0 92.0 0.0 0.0 0.0 0.0 0.0   236.0 92.0 0.0 0.0 0.0 0.0 0.0   376.0 280.0 0.0 0.0 0.0 0.0 0.0   236.0 280.0 0.0 0.0 0.0 0.0 0.0 5 0.0
376.0 32.0 0.0 0.0 0.0 0.0 0.0   244.0 32.0 0.0 0.0 0.0 0.0 0.0   376.0 92.0 0.0 0.0 0.0 0.0 0.0   244.0 92.0 0.0 0.0 0.0 0.0 0.0 5 0.0
400.0 -180.0 -0.0001 0.0 0.0 0.0 0.0   324.0 -180.0 -0.0001 0.0 0.0 0.0 0.0   400.0 -64.0 -0.0001 0.0 0.0 0.0 0.0   324.0 -64.0 -0.0001 0.0 0.0 0.0 0.0 5 0.0
476.0 -180.0 -0.0002 0.0 0.0 0.0 0.0   400.0 -180.0 -0.0002 0.0 0.0 0.0 0.0   476.0 -32.0 -0.0002 0.0 0.0 0.0 0.0   400.0 -32.0 -0.0002 0.0 0.0 0.0 0.0 5 0.0
600.0 -800.0 0.0 0.0 0.0 0.0 0.0   476.0 -800.0 0.0 0.0 0.0 0.0 0.0   600.0 -92.0 0.0 0.0 0.0 0.0 0.0   476.0 -92.0 0.0 0.0 0.0 0.0 0.0 5 0.0
476.0 -256.0 -0.0003 0.0 0.0 0.0 0.0   372.0 -256.0 -0.0003 0.0 0.0 0.0 0.0   476.0 -180.0 -0.0003 0.0 0.0 0.0 0.0   372.0 -180.0 -0.0003 0.0 0.0 0.0 0.0 5 0.0
476.0 -456.0 -0.0002 0.0 0.0 0.0 0.0   380.0 -456.0 -0.0002 0.0 0.0 0.0 0.0   476.0 -256.0 -0.0002 0.0 0.0 0.0 0.0   380.0 -256.0 -0.0002 0.0 0.0 0.0 0.0 5 0.0
476.0 -720.0 0.0002 0.0 0.0 0.0 0.0   288.0 -720.0 0.0002 0.0 0.0 0.0 0.0   476.0 -640.0 0.0002 0.0 0.0 0.0 0.0   288.0 -640.0 0.0002 0.0 0.0 0.0 0.0 5 0.0
476.0 -640.0 0.0001 0.0 0.0 0.0 0.0   336.0 -640.0 0.0001 0.0 0.0 0.0 0.0   476.0 -556.0 0.0001 0.0 0.0 0.0 0.0   336.0 -556.0 0.0001 0.0 0.0 0.0 0.0 5 0.0
400.0 -1072.0 0.0001 0.0 0.0 0.0 0.0   188.0 -1072.0 0.0001 0.0 0.0 0.0 0.0   400.0 -884.0 0.0001 0.0 0.0 0.0 0.0   188.0 -884.0 0.0001 0.0 0.0 0.0 0.0 5 0.0
112.0 -1072.0 0.0 0.0 0.0 0.0 0.0   28.0 -1072.0 0.0 0.0 0.0 0.0 0.0   112.0 -980.0 0.0 0.0 0.0 0.0 0.0   28.0 -980.0 0.0 0.0 0.0 0.0 0.0 5 0.0
28.0 -1072.0 -0.0001 0.0 0.0 0.0 0.0   -36.0 -1072.0 -0.0001 0.0 0.0 0.0 0.0   28.0 -944.0 -0.0001 0.0 0.0 0.0 0.0   -36.0 -944.0 -0.0001 0.0 0.0 0.0 0.0 5 0.0
-36.0 -1072.0 -0.0002 0.0 0.0 0.0 0.0   -88.0 -1072.0 -0.0002 0.0 0.0 0.0 0.0   -36.0 -960.0 -0.0002 0.0 0.0 0.0 0.0   -88.0 -960.0 -0.0002 0.0 0.0 0.0 0.0 5 0.0
-88.0 -1072.0 -0.0003 0.0 0.0 0.0 0.0   -132.0 -1072.0 -0.0003 0.0 0.0 0.0 0.0   -88.0 -1040.0 -0.0003 0.0 0.0 0.0 0.0   -132.0 -1040.0 -0.0003 0.0 0.0 0.0 0.0 5 0.0
-132.0 -1072.0 -0.0003 0.0 0.0 0.0 0.0   -400.0 -1072.0 -0.0003 0.0 0.0 0.0 0.0   -132.0 -952.0 -0.0003 0.0 0.0 0.0 0.0   -400.0 -952.0 -0.0003 0.0 0.0 0.0 0.0 5 0.0
-228.0 -884.0 0.0 0.0 0.0 0.0 0.0   -400.0 -884.0 0.0 0.0 0.0 0.0 0.0   -228.0 -848.0 0.0 0.0 0.0 0.0 0.0   -400.0 -848.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-256.0 -848.0 0.0001 0.0 0.0 0.0 0.0   -400.0 -848.0 0.0001 0.0 0.0 0.0 0.0   -256.0 -800.0 0.0001 0.0 0.0 0.0 0.0   -400.0 -800.0 0.0001 0.0 0.0 0.0 0.0 5 0.0
470.0 -456.0 -0.0002 0.0 0.0 0.0 0.0   514.0 -456.0 -0.0002 0.0 0.0 0.0 0.0   470.0 -540.0 -0.0002 0.0 0.0 0.0 0.0   514.0 -540.0 -0.0002 0.0 0.0 0.0 0.0 5 0.0
32.0 1524.0 -0.0001 0.0 0.0 1.0 1.0   112.0 1524.0 -0.0001 0.0 0.0 1.0 0.957   32.0 1400.0 -0.0001 0.0 0.0 1.0 0.972   112.0 1400.0 -0.0001 0.0 0.0 1.0 0.944 5 1.0
-634.0 86.0 0.0 0.0 0.0 0.0 0.0   -786.0 86.0 0.0 0.0 0.0 0.0 0.0   -634.0 138.0 0.0 0.0 0.0 0.0 0.0   -786.0 138.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-786.0 120.0 0.0001 0.0 0.0 0.0 0.0   -954.0 120.0 0.0001 0.0 0.0 0.0 0.0   -786.0 194.0 0.0001 0.0 0.0 0.0 0.0   -954.0 194.0 0.0001 0.0 0.0 0.0 0.0 5 0.0
-516.0 -668.0 0.0 0.0 0.0 0.0 0.0   -800.0 -668.0 0.0 0.0 0.0 0.0 0.0   -516.0 -472.0 0.0 0.0 0.0 0.0 0.0   -800.0 -472.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-704.0 -800.0 0.0 0.0 0.0 0.0 0.0   -800.0 -800.0 0.0 0.0 0.0 0.0 0.0   -704.0 -668.0 0.0 0.0 0.0 0.0 0.0   -800.0 -668.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-652.0 -724.0 0.0 0.0 0.0 0.0 0.0   -704.0 -724.0 0.0 0.0 0.0 0.0 0.0   -652.0 -668.0 0.0 0.0 0.0 0.0 0.0   -704.0 -668.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-516.0 -776.0 0.0 0.0 0.0 0.0 0.0   -552.0 -776.0 0.0 0.0 0.0 0.0 0.0   -516.0 -668.0 0.0 0.0 0.0 0.0 0.0   -552.0 -668.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-552.0 -702.0 0.0 0.0 0.0 0.0 0.0   -586.0 -702.0 0.0 0.0 0.0 0.0 0.0   -552.0 -668.0 0.0 0.0 0.0 0.0 0.0   -586.0 -668.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-400.0 -1600.0 0.0 0.0 0.0 0.0 0.0   -488.0 -1600.0 0.0 0.0 0.0 0.0 0.0   -400.0 -800.0 0.0 0.0 0.0 0.0 0.0   -488.0 -800.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-488.0 -846.0 0.0 0.0 0.0 0.0 0.0   -510.0 -846.0 0.0 0.0 0.0 0.0 0.0   -488.0 -800.0 0.0 0.0 0.0 0.0 0.0   -510.0 -800.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-488.0 -1600.0 0.0 0.0 0.0 0.0 0.0   -712.0 -1600.0 0.0 0.0 0.0 0.0 0.0   -488.0 -1074.0 0.0 0.0 0.0 0.0 0.0   -712.0 -1074.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-488.0 -1074.0 0.0 0.0 0.0 0.0 0.0   -522.0 -1074.0 0.0 0.0 0.0 0.0 0.0   -488.0 -1016.0 0.0 0.0 0.0 0.0 0.0   -522.0 -1016.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-610.0 -1074.0 0.0 0.0 0.0 0.0 0.0   -644.0 -1074.0 0.0 0.0 0.0 0.0 0.0   -610.0 -984.0 0.0 0.0 0.0 0.0 0.0   -644.0 -984.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-536.0 -1074.0 0.0 0.0 0.0 0.0 0.0   -610.0 -1074.0 0.0 0.0 0.0 0.0 0.0   -536.0 -1032.0 0.0 0.0 0.0 0.0 0.0   -610.0 -1032.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-644.0 -1074.0 0.0 0.0 0.0 0.0 0.0   -678.0 -1074.0 0.0 0.0 0.0 0.0 0.0   -644.0 -920.0 0.0 0.0 0.0 0.0 0.0   -678.0 -920.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-678.0 -1074.0 0.0 0.0 0.0 0.0 0.0   -712.0 -1074.0 0.0 0.0 0.0 0.0 0.0   -678.0 -840.0 0.0 0.0 0.0 0.0 0.0   -712.0 -840.0 0.0 0.0 0.0 0.0 0.0 5 0.0
800.0 1400.0 0.0 0.0 0.0 0.0 0.0   1300.0 1400.0 0.0 0.0 0.0 0.0 0.0   800.0 1312.0 0.0 0.0 0.0 0.0 0.0   1300.0 1312.0 0.0 0.0 0.0 0.0 0.0 9 0.1
1300.0 1600.0 -0.0001 0.0 0.0 0.0 0.0   1600.0 1600.0 -0.0001 0.0 0.0 0.0 0.0   1300.0 1300.0 -0.0001 0.0 0.0 0.0 0.0   1600.0 1300.0 -0.0001 0.0 0.0 0.0 0.0 9 0.1
1000.0 1566.0 -0.00049959 0.0 0.0 0.0 0.0   1100.0 1566.0 -0.00049959 0.0 0.0 0.0 0.0   1000.0 1550.0 -0.00049959 0.0 0.0 0.0 0.0   1100.0 1550.0 -0.00049959 0.0 0.0 0.0 0.0 9 0.0
32.0 1536.0 0.0 0.0 0.0 0.0 0.0   64.0 1536.0 0.0 0.0 0.0 0.0 0.0   32.0 1400.0 0.0 0.0 0.0 0.0 0.0   64.0 1400.0 0.0 0.0 0.0 0.0 0.0 13 0.1
-2.0 1602.0 0.0 0.0 0.0 0.0 0.0   34.0 1602.0 0.0 0.0 0.0 0.0 0.0   -2.0 1526.0 0.0 0.0 0.0 0.0 0.0   34.0 1526.0 0.0 0.0 0.0 0.0 0.0 13 0.1
-152.0 1780.0 0.0 0.0 0.0 0.0 0.0   -56.0 1780.0 0.0 0.0 0.0 0.0 0.0   -152.0 1748.0 0.0 0.0 0.0 0.0 0.0   -56.0 1748.0 0.0 0.0 0.0 0.0 0.0 5 0.0
-70.0 1766.0 0.0 0.0 0.0 0.0 0.0   -50.0 1766.0 0.0 0.0 0.0 0.0 0.0   -70.0 1674.0 0.0 0.0 0.0 0.0 0.0   -50.0 1674.0 0.0 0.0 0.0 0.0 0.0 13 0.1
-328.0 1778.0 0.0 0.0 0.0 0.0 0.0   -152.0 1778.0 0.0 0.0 0.0 0.0 0.0   -328.0 1750.0 0.0 0.0 0.0 0.0 0.0   -152.0 1750.0 0.0 0.0 0.0 0.0 0.0 13 0.1
-438.0 1880.0 0.0 0.0 0.0 0.0 0.0   -354.0 1880.0 0.0 0.0 0.0 0.0 0.0   -438.0 1848.0 0.0 0.0 0.0 0.0 0.0   -354.0 1848.0 0.0 0.0 0.0 0.0 0.0 13 0.1
-566.0 1796.0 0.0 0.0 0.0 0.0 0.0   -522.0 1796.0 0.0 0.0 0.0 0.0 0.0   -566.0 1612.0 0.0 0.0 0.0 0.0 0.0   -522.0 1612.0 0.0 0.0 0.0 0.0 0.0 13 0.1
-598.0 1612.0 0.0 0.0 0.0 0.0 0.0   -554.0 1612.0 0.0 0.0 0.0 0.0 0.0   -598.0 1420.0 0.0 0.0 0.0 0.0 0.0   -554.0 1420.0 0.0 0.0 0.0 0.0 0.0 13 0.1
-706.0 1266.0 0.0 0.0 0.0 0.0 0.0   -654.0 1266.0 0.0 0.0 0.0 0.0 0.0   -706.0 1158.0 0.0 0.0 0.0 0.0 0.0   -654.0 1158.0 0.0 0.0 0.0 0.0 0.0 13 0.1
206.0 1192.0 0.0 0.0 0.0 0.0 0.0   258.0 1192.0 0.0 0.0 0.0 0.0 0.0   206.0 912.0 0.0 0.0 0.0 0.0 0.0   258.0 912.0 0.0 0.0 0.0 0.0 0.0 13 0.1
174.0 712.0 0.0 0.0 0.0 0.0 0.0   202.0 712.0 0.0 0.0 0.0 0.0 0.0   174.0 640.0 0.0 0.0 0.0 0.0 0.0   202.0 640.0 0.0 0.0 0.0 0.0 0.0 9 0.1
780.0 408.0 0.0 0.0 0.0 0.0 0.0   780.0 408.0 0.0 0.0 0.0 0.0 0.0   780.0 408.0 0.0 0.0 0.0 0.0 0.0   780.0 408.0 0.0 0.0 0.0 0.0 0.0 5 0.0
800.0 480.0 -0.0001 0.0 0.0 0.0 0.0   760.0 480.0 -0.0001 0.0 0.0 0.0 0.0   800.0 550.0 -0.0001 0.0 0.0 0.0 0.0   760.0 550.0 -0.0001 0.0 0.0 0.0 0.0 9 0.1
800.0 550.0 0.000100136 0.0 0.0 0.0 0.0   760.0 550.0 0.000100136 0.0 0.0 0.0 0.0   800.0 620.0 0.000100136 0.0 0.0 0.0 0.0   760.0 620.0 0.000100136 0.0 0.0 0.0 0.0 9 0.1
820.0 560.0 0.0 0.0 0.0 0.0 0.0   800.0 560.0 0.0 0.0 0.0 0.0 0.0   820.0 580.0 0.0 0.0 0.0 0.0 0.0   800.0 580.0 0.0 0.0 0.0 0.0 0.0 9 0.0
820.0 580.0 0.0 0.0 0.0 0.0 0.0   800.0 580.0 0.0 0.0 0.0 0.0 0.0   820.0 600.0 0.0 0.0 0.0 0.0 0.0   800.0 600.0 0.0 0.0 0.0 0.0 0.0 9 0.0
832.0 600.0 0.0 0.0 0.0 0.0 0.0   800.0 600.0 0.0 0.0 0.0 0.0 0.0   832.0 652.0 0.0 0.0 0.0 0.0 0.0   800.0 652.0 0.0 0.0 0.0 0.0 0.0 9 0.0
832.0 652.0 0.0001 0.0 0.0 0.0 0.0   800.0 652.0 0.0001 0.0 0.0 0.0 0.0   832.0 704.0 0.0001 0.0 0.0 0.0 0.0   800.0 704.0 0.0001 0.0 0.0 0.0 0.0 9 0.0
832.0 704.0 0.0 0.0 0.0 0.0 0.0   800.0 704.0 0.0 0.0 0.0 0.0 0.0   832.0 756.0 0.0 0.0 0.0 0.0 0.0   800.0 756.0 0.0 0.0 0.0 0.0 0.0 9 0.0
832.0 756.0 -0.0001 0.0 0.0 0.0 0.0   800.0 756.0 -0.0001 0.0 0.0 0.0 0.0   832.0 808.0 -0.0001 0.0 0.0 0.0 0.0   800.0 808.0 -0.0001 0.0 0.0 0.0 0.0 9 0.0
832.0 808.0 0.0 0.0 0.0 0.0 0.0   800.0 808.0 0.0 0.0 0.0 0.0 0.0   832.0 860.0 0.0 0.0 0.0 0.0 0.0   800.0 860.0 0.0 0.0 0.0 0.0 0.0 9 0.0
